audio_clipping:confidence,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id,audio_clipping_no_clipping,background_noise_audible_no_noise,quiet_speaker_quiet_speaker,merged_prompt
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_36903667.wav&key=test_key_TISTK,1249120_39438102_36903667.wav,my stomach aches when i eat hot food why,Stomach ache,40632132,1,0,0,Digestive issues
1.0,0.6623,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_41188383.wav&key=test_key_TISTK,1249120_39438102_41188383.wav,i m feeling cold though the temperature is high,Feeling cold,21665495,1,0,0,Feeling cold/hot
1.0,1.0,3.33,0.6483,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_43754649.wav&key=test_key_TISTK,1249120_39438102_43754649.wav,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,Knee pain,44130352,1,0,0,Leg and foot pain
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_48021117.wav&key=test_key_TISTK,1249120_39438102_48021117.wav,i dont know why im constantly sad,Emotional pain,44292353,1,0,0,Emotional and mental health
1.0,0.6533,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_48349084.wav&key=test_key_TISTK,1249120_39438102_48349084.wav,i feel like the room is spinning,Feeling dizzy,44164300,1,0,0,Dizziness and vertigo
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_52154714.wav&key=test_key_TISTK,1249120_39438102_52154714.wav,i was diagnosed with  bdeficiency anemia which explains why i always felt cold,Feeling cold,44130352,1,0,0,Feeling cold/hot
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_55439102.wav&key=test_key_TISTK,1249120_39438102_55439102.wav,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day,Infected wound,43755034,1,0,0,Wound and injury
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_64467434.wav&key=test_key_TISTK,1249120_39438102_64467434.wav,i have pimples in patches along with a lot of redness on my face,Acne,43755034,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_79033226.wav&key=test_key_TISTK,1249120_39438102_79033226.wav,i feel dizzy after severe diarrhea,Feeling dizzy,43793610,1,0,0,Dizziness and vertigo
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_79999912.wav&key=test_key_TISTK,1249120_39438102_79999912.wav,i feel pain in my neck,Neck pain,44266645,1,0,0,"Neck, back or spinal issues"
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_86550122.wav&key=test_key_TISTK,1249120_39438102_86550122.wav,i dont have problems taking in breath but out breath is so heavy,Hard to breath,43930147,1,0,0,Respiratory issue
1.0,0.6622,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_91676086.wav&key=test_key_TISTK,1249120_39438102_91676086.wav,i feel that its hard to breath for me specially after running or making any effort,Hard to breath,44150058,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_93264653.wav&key=test_key_TISTK,1249120_39438102_93264653.wav,i had a collision while playing soccer  my knee buckled and now its unstable,Injury from sports,19638651,1,0,0,Wound and injury
0.6702,1.0,3.33,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_25813811.wav&key=test_key_TISTK,1249120_39675900_25813811.wav,my body feels weak and i think that my face is fade and i cant sleep well,Body feels weak,44150058,1,0,0,General weakness
1.0,0.6667,3.33,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_25967632.wav&key=test_key_TISTK,1249120_39675900_25967632.wav,i feel pain inside and i can not identify it,Internal pain,41918114,1,0,0,Internal pain
0.6979,0.6369,3.33,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_58044072.wav&key=test_key_TISTK,1249120_39675900_58044072.wav,i cant walk my knee hurts me,Knee pain,44124309,1,0,0,Leg and foot pain
0.6633,1.0,3.33,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_66580047.wav&key=test_key_TISTK,1249120_39675900_66580047.wav,is there a cure for acne,Acne,43730599,1,0,0,Hair and skin issues
0.6923,1.0,3.33,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_70905032.wav&key=test_key_TISTK,1249120_39675900_70905032.wav,when i tried to be warm and wear more clothes i found that i was still cold,Feeling cold,43318517,1,0,0,Feeling cold/hot
1.0,1.0,3.33,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_23357931.wav&key=test_key_TISTK,1249120_39740177_23357931.wav,i feel pain in my shoulders when i write on the keyboard,Shoulder pain,40632132,1,0,0,Shoulder pain
1.0,0.6711,3.33,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_23575663.wav&key=test_key_TISTK,1249120_39740177_23575663.wav,chronic disease of hair follicles and sebaceous glands,Acne,44096379,1,0,0,Hair and skin issues
1.0,0.6702,3.33,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_37893942.wav&key=test_key_TISTK,1249120_39740177_37893942.wav,my knee is hurting so badly,Joint pain,34987462,1,0,0,Muscle and joint pain
1.0,0.6586,3.33,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_38382594.wav&key=test_key_TISTK,1249120_39740177_38382594.wav,when i tried to be warm and wear more clothes i found that i was still cold,Feeling cold,43318517,1,0,0,Feeling cold/hot
1.0,1.0,3.33,1.0,40017708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40017708_32546432.wav&key=test_key_TISTK,1249120_40017708_32546432.wav,when i stand up too quickly i start to feel dizzy and lightheaded,Feeling dizzy,43767396,1,0,0,Dizziness and vertigo
1.0,1.0,3.33,1.0,40017708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40017708_36530330.wav&key=test_key_TISTK,1249120_40017708_36530330.wav,sharp pain and heavy breathing,Internal pain,43868212,1,0,0,Internal pain
1.0,0.6763,3.33,0.6835,40017708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40017708_39318025.wav&key=test_key_TISTK,1249120_40017708_39318025.wav,my joints ache whenever it is cold,Joint pain,44164300,1,0,0,Muscle and joint pain
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_102529041.wav&key=test_key_TISTK,1249120_40184183_102529041.wav,red flushes accompanied with itchy,Skin issue,43868212,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_103087427.wav&key=test_key_TISTK,1249120_40184183_103087427.wav,my heart feels like its going to explode,Heart hurts,1883056,1,0,0,Chest pain
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_107672070.wav&key=test_key_TISTK,1249120_40184183_107672070.wav,my head hurts and i lose the sensation in my face then lose sight in my eye,Head ache,14026697,1,0,0,Headache
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_11148058.wav&key=test_key_TISTK,1249120_40184183_11148058.wav,im having a hard time hearing,Ear ache,1883056,1,0,0,Sensory issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_13071610.wav&key=test_key_TISTK,1249120_40184183_13071610.wav,i have a powerful pain inside my neck,Neck pain,13121046,1,0,0,"Neck, back or spinal issues"
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_22423634.wav&key=test_key_TISTK,1249120_40184183_22423634.wav,my head is spinning when i get up,Feeling dizzy,34987462,1,0,0,Dizziness and vertigo
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_29443999.wav&key=test_key_TISTK,1249120_40184183_29443999.wav,i never had any acne problem until my last pregnancy when all of a sudden my back got covered in zits,Acne,44130352,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_35933608.wav&key=test_key_TISTK,1249120_40184183_35933608.wav,when i tried to answer the phine call i found that i cant hear the voice of the speaker,Ear ache,43318517,1,0,0,Sensory issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_40397387.wav&key=test_key_TISTK,1249120_40184183_40397387.wav,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,Infected wound,14026697,1,0,0,Wound and injury
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_51205515.wav&key=test_key_TISTK,1249120_40184183_51205515.wav,my hair is falling out in huge amount,Hair falling out,44118742,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_55912959.wav&key=test_key_TISTK,1249120_40184183_55912959.wav,feels like there are pins and needles sticking in my joints,Joint pain,44164300,1,0,0,Muscle and joint pain
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_58344202.wav&key=test_key_TISTK,1249120_40184183_58344202.wav,i have some terrible problems when im breathing during the night,Cough,13121046,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_64448573.wav&key=test_key_TISTK,1249120_40184183_64448573.wav,my hair is coming out in chunks especially when i wash it,Hair falling out,14026697,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_67735002.wav&key=test_key_TISTK,1249120_40184183_67735002.wav,i can hardly breathe,Hard to breath,44124309,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_68248494.wav&key=test_key_TISTK,1249120_40184183_68248494.wav,when i eat sugar i notice my vision blurs,Blurry vision,1883056,1,0,0,Sensory issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_70006614.wav&key=test_key_TISTK,1249120_40184183_70006614.wav,i feel fluid trying to come up when i cough,Cough,38202325,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_93834364.wav&key=test_key_TISTK,1249120_40184183_93834364.wav,i feel severe itching in the skin with redness,Skin issue,41918114,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_99108689.wav&key=test_key_TISTK,1249120_40184183_99108689.wav,pain in the large neck,Neck pain,43730599,1,0,0,"Neck, back or spinal issues"
1.0,0.663,3.33,1.0,40401830,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40401830_104932745.wav&key=test_key_TISTK,1249120_40401830_104932745.wav,the area around my heart doesnt feel good,Heart hurts,44292353,1,0,0,Chest pain
1.0,0.6259,3.33,0.6835,40401830,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40401830_12638440.wav&key=test_key_TISTK,1249120_40401830_12638440.wav,yesterday i had a shouder pain,Shoulder pain,38687371,1,0,0,Shoulder pain
1.0,0.6403,3.33,1.0,40401830,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40401830_18578535.wav&key=test_key_TISTK,1249120_40401830_18578535.wav,my shoulder has agreat pain,Shoulder pain,44118742,1,0,0,Shoulder pain
1.0,0.6528,3.33,0.6944,40401830,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40401830_26019096.wav&key=test_key_TISTK,1249120_40401830_26019096.wav,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,Infected wound,43755034,1,0,0,Wound and injury
1.0,0.6622,3.33,1.0,40419625,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40419625_92216312.wav&key=test_key_TISTK,1249120_40419625_92216312.wav,i am having running nose,Feeling cold,44088126,1,0,0,Feeling cold/hot
1.0,1.0,3.33,1.0,40571337,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40571337_34139299.wav&key=test_key_TISTK,1249120_40571337_34139299.wav,i have a pain in my stomach,Internal pain,21665495,1,0,0,Internal pain
1.0,0.6549,3.33,1.0,40571337,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40571337_46024686.wav&key=test_key_TISTK,1249120_40571337_46024686.wav,i feel a soreness in my knees when i walk,Joint pain,43913997,1,0,0,Muscle and joint pain
1.0,1.0,3.33,1.0,40571337,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40571337_77261096.wav&key=test_key_TISTK,1249120_40571337_77261096.wav,when i raise my hand i feel pain in my shoulder,Shoulder pain,44063565,1,0,0,Shoulder pain
1.0,0.6515,3.33,1.0,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_14092818.wav&key=test_key_TISTK,1249120_40663048_14092818.wav,i feel a pain in my back when i sit on a chair for long,Back pain,40632132,1,0,0,"Neck, back or spinal issues"
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_101579722.wav&key=test_key_TISTK,1249120_40725179_101579722.wav,my hair falling out,Hair falling out,44266645,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_105151085.wav&key=test_key_TISTK,1249120_40725179_105151085.wav,i cant carry anything i have a pain in my shoulder,Shoulder pain,44045955,1,0,0,Shoulder pain
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_105579042.wav&key=test_key_TISTK,1249120_40725179_105579042.wav,there pain in my foot,Foot ache,44124309,1,0,0,Leg and foot pain
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_107162666.wav&key=test_key_TISTK,1249120_40725179_107162666.wav,i have a dry skin,Skin issue,44045955,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_108006662.wav&key=test_key_TISTK,1249120_40725179_108006662.wav,i feel suicidal,Emotional pain,44292353,1,0,0,Emotional and mental health
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_16130188.wav&key=test_key_TISTK,1249120_40725179_16130188.wav,my television and computer seem out of focus even though i have new glasses,Blurry vision,19638651,1,0,0,Sensory issues
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_16621358.wav&key=test_key_TISTK,1249120_40725179_16621358.wav,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,Infected wound,43755034,1,0,0,Wound and injury
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_16806374.wav&key=test_key_TISTK,1249120_40725179_16806374.wav,i complain alot with my neck pain and i really need to be better,Neck pain,44118742,1,0,0,"Neck, back or spinal issues"
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_17672874.wav&key=test_key_TISTK,1249120_40725179_17672874.wav,i feel cold,Feeling cold,44266645,1,0,0,Feeling cold/hot
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_26424256.wav&key=test_key_TISTK,1249120_40725179_26424256.wav,i get clusters of pimples on my face that never go away,Acne,43755034,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_27595705.wav&key=test_key_TISTK,1249120_40725179_27595705.wav,it feels like i cant take a deep breath,Hard to breath,42082009,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_29037196.wav&key=test_key_TISTK,1249120_40725179_29037196.wav,my hair is falling when i am combing it,Hair falling out,40632132,1,0,0,Hair and skin issues
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_30971594.wav&key=test_key_TISTK,1249120_40725179_30971594.wav,i have a painful cramp in my feet,Foot ache,44340112,1,0,0,Leg and foot pain
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_35382909.wav&key=test_key_TISTK,1249120_40725179_35382909.wav,my head gets dizzy when i try to get up,Feeling dizzy,38202325,1,0,0,Dizziness and vertigo
1.0,0.6708,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_35995787.wav&key=test_key_TISTK,1249120_40725179_35995787.wav,i cant breathe,Cough,43767396,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_44842349.wav&key=test_key_TISTK,1249120_40725179_44842349.wav,i feel pain in my foot,Foot ache,44266645,1,0,0,Leg and foot pain
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_48938505.wav&key=test_key_TISTK,1249120_40725179_48938505.wav,im having a hard time reading because the letters are all fuzzy,Blurry vision,42082009,1,0,0,Sensory issues
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_64417126.wav&key=test_key_TISTK,1249120_40725179_64417126.wav,when i do hard exercises i feel great pain in my muscles,Muscle pain,43949040,1,0,0,Muscle and joint pain
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_65205590.wav&key=test_key_TISTK,1249120_40725179_65205590.wav,i feel a sharp pain in my ankle joint when i stand,Joint pain,38202325,1,0,0,Muscle and joint pain
1.0,0.6587,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_69876975.wav&key=test_key_TISTK,1249120_40725179_69876975.wav,im suffering from sharp cough accompanied by  phlegm,Cough,44150058,1,0,0,Respiratory issue
1.0,1.0,3.33,1.0,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_80637311.wav&key=test_key_TISTK,1249120_40725179_80637311.wav,chronic disease of hair follicles and sebaceous glands,Acne,44218005,1,0,0,Hair and skin issues
