file_name,medical intent,phrase,label
1249120_36214391_19061962.wav,Head and Neck Discomfort,I feel a sharp pain in my head when I think too hard.,2
1249120_36214391_72876326.wav,Dermatological Issues,chronic disease of hair follicles and sebaceous glands.,1
1249120_36214391_77095868.wav,Respiratory and Ear Issues,I don't have problems taking in breath but out breath is so heavy,4
1249120_36214391_77781057.wav,Abdominal Pain and Weakness,I have internal pain whenever I come down with a cold.,0
1249120_36214391_81579293.wav,Musculoskeletal Pain,My knee hurts when I walk,3
1249120_36214391_82087339.wav,Musculoskeletal Pain,My knee is hurting so badly.,3
1249120_36214391_86041951.wav,Head and Neck Discomfort,i can't ride my car at night because i have blurry vision.,2
1249120_36214391_86146578.wav,Musculoskeletal Pain,I feel pain in my shoulders when I write on the keyboard.,3
1249120_36214391_87361207.wav,Respiratory and Ear Issues,I can't stop coughing,4
1249120_36214391_97819824.wav,Respiratory and Ear Issues,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.,4
1249120_36505751_109102391.wav,Dermatological Issues,Mr hair is falling out just by combing it.,1
1249120_36505751_42230782.wav,Head and Neck Discomfort,When I stand up too quickly I start to feel dizzy and light-headed,2
1249120_36505751_48223474.wav,Head and Neck Discomfort,I feel dizzy whenever I stand up.,2
1249120_36505751_74469696.wav,Respiratory and Ear Issues,I can`t stop coughing.,4
1249120_36929821_104527157.wav,Abdominal Pain and Weakness,I'm feeling nauseous,0
1249120_36929821_26693203.wav,Head and Neck Discomfort,"when i get up, i feel dizzy and fall down.",2
1249120_36929821_45934556.wav,Abdominal Pain and Weakness,i feel pain in my body,0
1249120_36929821_59841321.wav,Dermatological Issues,The acne was causing me to feel embarrassed.,1
1249120_38042052_100833333.wav,Respiratory and Ear Issues,"I am always cold, even when I am wearing layers",4
1249120_38042052_12344973.wav,Head and Neck Discomfort,I feel pain in my head with a vertigo,2
1249120_38042052_65721257.wav,Dermatological Issues,when i was washing my hair it was falling out heavily,1
1249120_38042052_67392854.wav,Wound Trauma,My infected wound caused a fever,5
1249120_38042052_67922468.wav,Head and Neck Discomfort,My head hurts when I'm doing this.,2
1249120_38042052_68857502.wav,Musculoskeletal Pain,There feels like a swollen knot at my shoulderblade with pain shooting from that,3
1249120_38202325_105069848.wav,Respiratory and Ear Issues,My ear ache when I'm listening to music.,4
1249120_38202325_107785735.wav,Wound Trauma,i'm injured i can't play sports,5
1249120_38202325_48371991.wav,Musculoskeletal Pain,I feel shoulder pain at intervals of time.,3
1249120_38202325_51627146.wav,Abdominal Pain and Weakness,"I get tired too fast, I can barely put on my clothes in the morning.",0
1249120_38202325_57283948.wav,Abdominal Pain and Weakness,i feel pain in my body,0
1249120_38202325_59711134.wav,Respiratory and Ear Issues,I just can't seem to get warm.  Even when everyone around me is warm I always feel cold.,4
1249120_38202325_70574927.wav,Abdominal Pain and Weakness,When i eat i feel my stomach hurts,0
1249120_38548574_104889987.wav,Respiratory and Ear Issues,My grandmother last year went to hospital because she was having a hard time breathing,4
1249120_38548574_14279966.wav,Head and Neck Discomfort,I can't see the sign I have a blurry vision,2
1249120_38548574_33092738.wav,Musculoskeletal Pain,My muscle in my shoulder burns when I move my arm.,3
1249120_38548574_49402035.wav,Musculoskeletal Pain,I have a feeling like my whole body is complaining,3
1249120_38548574_56621504.wav,Respiratory and Ear Issues,I think my body temperature is very low.,4
1249120_38548574_60788283.wav,Musculoskeletal Pain,i have a pain in my trapes,3
1249120_38548574_90009710.wav,Musculoskeletal Pain,My knees ache on cold and rainy days.,3
1249120_39142299_102067900.wav,Musculoskeletal Pain,My knee feels weak and it gave way the other day at the top of the stairs.  Luckily there was a rail to hold on to.,3
1249120_39142299_102394549.wav,Abdominal Pain and Weakness,What's the symptoms of appendicitis?,0
1249120_39142299_105908594.wav,Respiratory and Ear Issues,It itches inside my ears.,4
1249120_39142299_106407425.wav,Head and Neck Discomfort,There is a tingling sensation in my neck.,2
1249120_39142299_11522273.wav,Respiratory and Ear Issues,I think there's fluid in my ears.,4
1249120_39142299_25984231.wav,Head and Neck Discomfort,I can't turn my neck to the left without feeling a stabbing pain,2
1249120_39142299_45810853.wav,Dermatological Issues,"My face has broken out in painful red spots and lumps, that no matter how much I clean my face don't seem to be going away.",1
1249120_39142299_46794173.wav,Musculoskeletal Pain,When i'm doing sport I have pain under my skin,3
1249120_39142299_54166258.wav,Musculoskeletal Pain,"When I walk up a flight of stairs, my right knee hurts.",3
1249120_39142299_57252544.wav,Head and Neck Discomfort,When i'm driving my eyes see in double,2
1249120_39142299_68847251.wav,Abdominal Pain and Weakness,I have the impression of having no strength in my body,0
1249120_39142299_78450663.wav,Musculoskeletal Pain,How do you know if you have a torn meniscus in your knee?,3
1249120_39142299_81387428.wav,Head and Neck Discomfort,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.,2
1249120_39142299_83621046.wav,Abdominal Pain and Weakness,I have pain in my chest that saddens me.,0
1249120_39142299_87446835.wav,Respiratory and Ear Issues,In the morning my respiration is loud.,4
1249120_39142299_90218987.wav,Wound Trauma,I have a cut that is red and swollen.,5
1249120_39142299_91265421.wav,Respiratory and Ear Issues,I've got a hard time to breath- am I having a heart attack?,4
1249120_39154234_100388042.wav,Respiratory and Ear Issues,"Even if the temperature is high in the house,  my body is always cold",4
1249120_39154234_18490062.wav,Musculoskeletal Pain,My shoulder hurts when I try to reach something above my head.,3
1249120_39438102_103396351.wav,Head and Neck Discomfort,My head hurts whenever I try to do something.,2
1249120_39438102_16999745.wav,Musculoskeletal Pain,The pain feels like it's right below the skin,3
1249120_39438102_21408921.wav,Musculoskeletal Pain,My knee hurts when I walk,3
1249120_39438102_28198473.wav,Abdominal Pain and Weakness,There is this pain that radiates from my chest up to my left arm.,0
1249120_39438102_30685949.wav,Dermatological Issues,I get clusters of whiteheads and blackheads on my back.,1
1249120_39438102_31703599.wav,Abdominal Pain and Weakness,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen.,0
1249120_39438102_51841903.wav,Musculoskeletal Pain,I feel like I went to an acupuncture's practice and had 100 needles in my shoulder,3
1249120_39438102_60983919.wav,Abdominal Pain and Weakness,When i eat i feel my stomach hurts,0
1249120_39438102_65942378.wav,Respiratory and Ear Issues,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.,4
1249120_39438102_66911427.wav,Musculoskeletal Pain,I feel shoulder pain at intervals of time.,3
1249120_39438102_71761796.wav,Dermatological Issues,"My hair is falling without a reason, I can see a lot of hair on my working desk.",1
1249120_39438102_75674604.wav,Abdominal Pain and Weakness,"can't do any exercise, i feel weak",0
1249120_39438102_78305527.wav,Musculoskeletal Pain,I have throbing in my shoulder,3
1249120_39675900_70832608.wav,Respiratory and Ear Issues,Hearing any loud sounds makes my ear aches,4
1249120_39675900_70927634.wav,Musculoskeletal Pain,I have a sharp pain and clicking sound in my ankle joint when I try to stand on it and walk.,3
1249120_39675900_86818863.wav,Musculoskeletal Pain,I had a pain in my knee when I was swimming,3
1249120_39740177_11329611.wav,Abdominal Pain and Weakness,I can't do anything I feel a weak in my body,0
1249120_39740177_43384794.wav,Head and Neck Discomfort,Every time I look to left I feel a sharp pain in my neck.,2
1249120_39740177_83040099.wav,Dermatological Issues,There are some pimples on my face that bother me a lot,1
1249120_40017708_56582995.wav,Musculoskeletal Pain,When I wake up in the morning I feel a soreness in my body,3
1249120_40017708_57179505.wav,Abdominal Pain and Weakness,I have pain in my stomach,0
1249120_40184183_101077305.wav,Respiratory and Ear Issues,"It started as a tinnitus, but today the pain is throbbing and unbearable.",4
1249120_40184183_102133589.wav,Wound Trauma,My wound opened up again,5
1249120_40184183_10334790.wav,Wound Trauma,I was very active in sports but now my body is feeling pain.,5
1249120_40184183_109293251.wav,Wound Trauma,My son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected.,5
1249120_40184183_109300135.wav,Wound Trauma,I feel strong pain in my knee after it was hit during the football match.,5
1249120_40184183_21302437.wav,Musculoskeletal Pain,There is a sharp pain in my bicep,3
1249120_40184183_31824366.wav,Wound Trauma,My son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected.,5
1249120_40184183_32096175.wav,Head and Neck Discomfort,There's swelling in my neck and it hurts.,2
1249120_40184183_32816746.wav,Head and Neck Discomfort,When I stand up too quickly I feel as though I'm going to faint.,2
1249120_40184183_38667679.wav,Respiratory and Ear Issues,When I go to sleep I am feeling cold,4
1249120_40184183_41359731.wav,Wound Trauma,"I think there's something wrong with my wound, it does not seem to heal like it should.",5
1249120_40184183_42473438.wav,Respiratory and Ear Issues,"I am worried how cold intolerant I am, I am always shivering, even out in the sun.",4
1249120_40184183_44553797.wav,Wound Trauma,I stopped sports because I get Injury from sports,5
1249120_40184183_55829688.wav,Musculoskeletal Pain,My shoulder hurts when I try to reach something above my head.,3
1249120_40184183_66805332.wav,Respiratory and Ear Issues,My heart is pumping fast and I'm having a hard time to breath.,4
1249120_40184183_68586131.wav,Head and Neck Discomfort,All of a sudden I felt dizzy when I stood up.,2
1249120_40184183_81879872.wav,Wound Trauma,My sore isn't healing well and it's been like this for two weeks.,5
1249120_40184183_83450535.wav,Dermatological Issues,I have dark spots on my skin,1
1249120_40184183_83681126.wav,Head and Neck Discomfort,My head hurts in the back and the pain lasts all day.,2
1249120_40184183_85965946.wav,Respiratory and Ear Issues,I feel pain in my ears with tinnitus,4
1249120_40184183_88067334.wav,Abdominal Pain and Weakness,I have a sharp pain in my lower stomach.,0
1249120_40184183_95046457.wav,Wound Trauma,My sore looks like its not healing well.,5
1249120_40184183_98247306.wav,Head and Neck Discomfort,i have a problem in seeing objects it is too difficult to see,2
1249120_40401830_29860072.wav,Abdominal Pain and Weakness,The crushing sensation on my heart leaves me breathless.,0
1249120_40401830_30466476.wav,Abdominal Pain and Weakness,severe pain in the upper left side of chest and may have pain to back,0
1249120_40401830_60593580.wav,Musculoskeletal Pain,I feel joint pain every time I move,3
1249120_40419625_34024691.wav,Dermatological Issues,Every time I comb my hair there are so many hair in my comb.,1
1249120_40571337_100108399.wav,Abdominal Pain and Weakness,I felt my heart hurts when I ran for along distance,0
1249120_40571337_37835379.wav,Musculoskeletal Pain,I have a throbbing in my joints,3
1249120_40571337_81504869.wav,Musculoskeletal Pain,I feel a great pain in my shoulder when i try to lift something heavy,3
1249120_40725179_101346369.wav,Musculoskeletal Pain,"When I move my shoulder, it's like lightning is being sent through my shoulder",3
1249120_40725179_101671461.wav,Musculoskeletal Pain,"i can't move my leg, there is pain in the joint",3
1249120_40725179_105130052.wav,Respiratory and Ear Issues,I feel congestion in my chest,4
1249120_40725179_109487500.wav,Respiratory and Ear Issues,Sometimes I cough because I'm a smoker,4
1249120_40725179_15895003.wav,Dermatological Issues,My shower drain is full of hair every time.,1
1249120_40725179_32470003.wav,Dermatological Issues,My skin is itching.,1
1249120_40725179_39032104.wav,Wound Trauma,My son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected.,5
1249120_40725179_41273797.wav,Head and Neck Discomfort,I'm not good i feel dizzy,2
1249120_40725179_52542559.wav,Dermatological Issues,I feel depressed when I see my hair falling out,1
1249120_40725179_65087889.wav,Head and Neck Discomfort,I get terrible headaches every few months and when I get them my vision is affected.,2
